time_bucket,delay_total,late_5_min,early_5_min,count,holiday,weekday,temp,dwpt,rhum,prcp,wdir,wspd,pres,coco
2025-03-19 16:00:00-07:00,1452,127,15,610,0,2,13.8,4.9,55.0,0.6,280.0,27.8,1023.3,3.0
2025-03-19 16:20:00-07:00,1212,119,20,618,0,2,13.8,4.9,55.0,0.6,280.0,27.8,1023.3,3.0
2025-03-19 16:40:00-07:00,1306,122,14,614,0,2,13.8,4.9,55.0,0.6,280.0,27.8,1023.3,3.0
2025-03-19 17:00:00-07:00,1134,106,18,604,0,2,14.5,7.5,63.0,0.6,286.0,25.9,1024.1,3.0
2025-03-19 17:20:00-07:00,1309,123,20,599,0,2,14.5,7.5,63.0,0.6,286.0,25.9,1024.1,3.0
2025-03-19 17:40:00-07:00,1578,135,16,591,0,2,14.5,7.5,63.0,0.6,286.0,25.9,1024.1,3.0
2025-03-19 18:00:00-07:00,1460,132,14,586,0,2,14.5,7.5,63.0,0.6,286.0,25.9,1024.1,2.0
2025-03-19 18:20:00-07:00,1009,112,28,577,0,2,14.5,7.5,63.0,0.6,286.0,25.9,1024.1,2.0
2025-03-19 18:40:00-07:00,844,85,24,535,0,2,14.5,7.5,63.0,0.6,286.0,25.9,1024.1,2.0
2025-03-19 19:00:00-07:00,775,79,23,503,0,2,13.4,6.7,64.0,0.6,275.0,22.2,1021.2,2.0
2025-03-19 19:20:00-07:00,860,78,15,457,0,2,13.4,6.7,64.0,0.6,275.0,22.2,1021.2,2.0
2025-03-19 19:40:00-07:00,973,96,20,444,0,2,13.4,6.7,64.0,0.6,275.0,22.2,1021.2,2.0
2025-03-19 20:00:00-07:00,810,75,20,416,0,2,12.6,6.4,66.0,0.6,275.0,20.4,1021.3,2.0
2025-03-19 20:20:00-07:00,676,70,18,406,0,2,12.6,6.4,66.0,0.6,275.0,20.4,1021.3,2.0
2025-03-19 20:40:00-07:00,695,68,15,378,0,2,12.6,6.4,66.0,0.6,275.0,20.4,1021.3,2.0
2025-03-19 21:00:00-07:00,745,67,9,367,0,2,11.8,6.3,69.0,0.6,274.0,18.5,1021.4,2.0
2025-03-19 21:20:00-07:00,420,48,16,348,0,2,11.8,6.3,69.0,0.6,274.0,18.5,1021.4,2.0
2025-03-19 21:40:00-07:00,228,40,18,331,0,2,11.8,6.3,69.0,0.6,274.0,18.5,1021.4,2.0
2025-03-19 22:00:00-07:00,138,36,19,295,0,2,10.9,5.8,71.0,0.6,278.0,9.3,1023.8,2.0
2025-03-19 22:20:00-07:00,236,30,17,243,0,2,10.9,5.8,71.0,0.6,278.0,9.3,1023.8,2.0
2025-03-19 22:40:00-07:00,327,39,11,193,0,2,10.9,5.8,71.0,0.6,278.0,9.3,1023.8,2.0
2025-03-19 23:00:00-07:00,323,31,7,175,0,2,11.3,7.8,79.0,0.6,270.0,14.8,1024.3,2.0
2025-03-19 23:20:00-07:00,274,29,8,165,0,2,11.3,7.8,79.0,0.6,270.0,14.8,1024.3,2.0
2025-03-19 23:40:00-07:00,350,26,4,163,0,2,11.3,7.8,79.0,0.6,270.0,14.8,1024.3,2.0
2025-03-20 00:00:00-07:00,192,27,6,163,0,3,11.3,7.8,79.0,0.6,270.0,14.8,1024.3,2.0
2025-03-20 00:20:00-07:00,94,19,8,123,0,3,11.3,7.8,79.0,0.6,270.0,14.8,1024.3,2.0
2025-03-20 00:40:00-07:00,169,16,4,83,0,3,11.3,7.8,79.0,0.6,270.0,14.8,1024.3,2.0
2025-03-20 01:00:00-07:00,214,17,2,55,0,3,11.0,7.1,77.0,0.6,263.0,13.0,1021.0,2.0
2025-03-20 01:20:00-07:00,208,15,0,54,0,3,11.0,7.1,77.0,0.6,263.0,13.0,1021.0,2.0
2025-03-20 01:40:00-07:00,153,11,1,51,0,3,11.0,7.1,77.0,0.6,263.0,13.0,1021.0,2.0
2025-03-20 02:00:00-07:00,108,12,0,48,0,3,10.6,6.7,77.0,0.6,260.0,13.0,1020.7,2.0
2025-03-20 02:20:00-07:00,90,5,1,54,0,3,10.6,6.7,77.0,0.6,260.0,13.0,1020.7,2.0
2025-03-20 02:40:00-07:00,53,8,4,52,0,3,10.6,6.7,77.0,0.6,260.0,13.0,1020.7,2.0
2025-03-20 03:00:00-07:00,50,6,0,48,0,3,10.2,6.3,77.0,0.6,255.0,11.1,1020.4,2.0
2025-03-20 03:20:00-07:00,53,5,0,50,0,3,10.2,6.3,77.0,0.6,255.0,11.1,1020.4,2.0
2025-03-20 03:40:00-07:00,57,5,1,51,0,3,10.2,6.3,77.0,0.6,255.0,11.1,1020.4,2.0
2025-03-20 04:00:00-07:00,23,6,1,52,0,3,9.8,6.1,78.0,0.6,187.0,9.3,1022.1,2.0
2025-03-20 04:20:00-07:00,-2,7,4,69,0,3,9.8,6.1,78.0,0.6,187.0,9.3,1022.1,2.0
2025-03-20 04:40:00-07:00,-73,5,10,105,0,3,9.8,6.1,78.0,0.6,187.0,9.3,1022.1,2.0
2025-03-20 05:00:00-07:00,-147,7,17,175,0,3,9.9,6.1,77.0,0.6,235.0,5.5,1023.4,2.0
2025-03-20 05:20:00-07:00,15,21,15,242,0,3,9.9,6.1,77.0,0.6,235.0,5.5,1023.4,2.0
2025-03-20 05:40:00-07:00,-53,20,22,283,0,3,9.9,6.1,77.0,0.6,235.0,5.5,1023.4,2.0
2025-03-20 06:00:00-07:00,-99,15,26,321,0,3,9.9,6.1,77.0,0.6,235.0,5.5,1023.4,2.0
2025-03-20 06:20:00-07:00,-122,21,23,372,0,3,9.9,6.1,77.0,0.6,235.0,5.5,1023.4,2.0
2025-03-20 06:40:00-07:00,237,36,15,407,0,3,9.9,6.1,77.0,0.6,235.0,5.5,1023.4,2.0
2025-03-20 07:00:00-07:00,247,37,18,463,0,3,11.4,6.7,73.0,0.6,261.0,11.1,1021.0,2.0
2025-03-20 07:20:00-07:00,312,35,17,508,0,3,11.4,6.7,73.0,0.6,261.0,11.1,1021.0,2.0
2025-03-20 07:40:00-07:00,393,45,14,537,0,3,11.4,6.7,73.0,0.6,261.0,11.1,1021.0,2.0
2025-03-20 08:00:00-07:00,596,64,20,554,0,3,11.9,7.0,72.0,0.6,277.0,13.0,1021.1,2.0
2025-03-20 08:20:00-07:00,800,72,15,568,0,3,11.9,7.0,72.0,0.6,277.0,13.0,1021.1,2.0
2025-03-20 08:40:00-07:00,953,87,11,591,0,3,11.9,7.0,72.0,0.6,277.0,13.0,1021.1,2.0
2025-03-20 09:00:00-07:00,760,87,18,573,0,3,12.3,7.0,70.0,0.6,299.0,13.0,1021.2,2.0
2025-03-20 09:20:00-07:00,682,76,15,571,0,3,12.3,7.0,70.0,0.6,299.0,13.0,1021.2,2.0
2025-03-20 09:40:00-07:00,737,74,24,574,0,3,12.3,7.0,70.0,0.6,299.0,13.0,1021.2,2.0
2025-03-20 10:00:00-07:00,738,71,13,565,0,3,12.5,7.2,70.0,0.6,344.0,13.0,1023.1,3.0
2025-03-20 10:20:00-07:00,655,74,22,562,0,3,12.5,7.2,70.0,0.6,344.0,13.0,1023.1,3.0
2025-03-20 10:40:00-07:00,657,74,14,548,0,3,12.5,7.2,70.0,0.6,344.0,13.0,1023.1,3.0
2025-03-20 11:00:00-07:00,507,72,20,546,0,3,13.1,8.4,73.0,0.6,141.0,14.8,1024.1,3.0
2025-03-20 11:20:00-07:00,580,76,32,593,0,3,13.1,8.4,73.0,0.6,141.0,14.8,1024.1,3.0
2025-03-20 11:40:00-07:00,821,88,26,583,0,3,13.1,8.4,73.0,0.6,141.0,14.8,1024.1,3.0
2025-03-20 12:00:00-07:00,1002,85,24,584,0,3,13.1,8.4,73.0,0.6,141.0,14.8,1024.1,3.0
2025-03-20 12:20:00-07:00,619,76,29,571,0,3,13.1,8.4,73.0,0.6,141.0,14.8,1024.1,3.0
2025-03-20 12:40:00-07:00,571,74,22,547,0,3,13.1,8.4,73.0,0.6,141.0,14.8,1024.1,3.0
2025-03-20 13:00:00-07:00,653,74,20,564,0,3,13.9,7.4,65.0,0.6,276.0,18.5,1020.5,3.0
2025-03-20 13:20:00-07:00,709,68,24,566,0,3,13.9,7.4,65.0,0.6,276.0,18.5,1020.5,3.0
2025-03-20 13:40:00-07:00,703,76,17,574,0,3,13.9,7.4,65.0,0.6,276.0,18.5,1020.5,3.0
2025-03-20 14:00:00-07:00,758,72,21,580,0,3,14.1,6.9,62.0,0.6,277.0,20.4,1020.0,3.0
2025-03-20 14:20:00-07:00,718,68,15,568,0,3,14.1,6.9,62.0,0.6,277.0,20.4,1020.0,3.0
2025-03-20 14:40:00-07:00,688,75,24,591,0,3,14.1,6.9,62.0,0.6,277.0,20.4,1020.0,3.0
2025-03-20 15:00:00-07:00,837,90,24,584,0,3,14.3,6.6,60.0,0.6,277.0,22.2,1019.5,3.0
2025-03-20 15:20:00-07:00,954,93,16,584,0,3,14.3,6.6,60.0,0.6,277.0,22.2,1019.5,3.0
2025-03-20 15:40:00-07:00,860,93,17,601,0,3,14.3,6.6,60.0,0.6,277.0,22.2,1019.5,3.0
2025-03-20 16:00:00-07:00,1192,125,19,620,0,3,13.4,6.3,62.0,0.6,284.0,22.2,1021.2,3.0
2025-03-20 16:20:00-07:00,1498,144,19,627,0,3,13.4,6.3,62.0,0.6,284.0,22.2,1021.2,3.0
2025-03-20 16:40:00-07:00,1731,154,15,618,0,3,13.4,6.3,62.0,0.6,284.0,22.2,1021.2,3.0
2025-03-20 17:00:00-07:00,1732,137,12,598,0,3,15.5,8.0,61.0,0.6,288.0,24.1,1022.2,3.0
2025-03-20 17:20:00-07:00,1944,165,13,609,0,3,15.5,8.0,61.0,0.6,288.0,24.1,1022.2,3.0
2025-03-20 17:40:00-07:00,1909,160,17,595,0,3,15.5,8.0,61.0,0.6,288.0,24.1,1022.2,3.0
2025-03-20 18:00:00-07:00,1813,160,12,589,0,3,15.5,8.0,61.0,0.6,288.0,24.1,1022.2,2.0
2025-03-20 18:20:00-07:00,1611,142,15,579,0,3,15.5,8.0,61.0,0.6,288.0,24.1,1022.2,2.0
2025-03-20 18:40:00-07:00,1191,112,21,544,0,3,15.5,8.0,61.0,0.6,288.0,24.1,1022.2,2.0
2025-03-20 19:00:00-07:00,1007,90,14,510,0,3,13.9,7.2,64.0,0.6,276.0,22.2,1020.0,2.0
2025-03-20 19:20:00-07:00,879,73,17,464,0,3,13.9,7.2,64.0,0.6,276.0,22.2,1020.0,2.0
2025-03-20 19:40:00-07:00,863,65,17,447,0,3,13.9,7.2,64.0,0.6,276.0,22.2,1020.0,2.0
2025-03-20 20:00:00-07:00,707,60,16,416,0,3,13.0,7.0,67.0,0.6,275.0,18.5,1020.0,2.0
2025-03-20 20:20:00-07:00,713,70,16,397,0,3,13.0,7.0,67.0,0.6,275.0,18.5,1020.0,2.0
2025-03-20 20:40:00-07:00,802,69,20,378,0,3,13.0,7.0,67.0,0.6,275.0,18.5,1020.0,2.0
2025-03-20 21:00:00-07:00,672,72,18,361,0,3,12.1,6.6,69.0,0.6,273.0,16.7,1019.9,2.0
2025-03-20 21:20:00-07:00,759,67,14,351,0,3,12.1,6.6,69.0,0.6,273.0,16.7,1019.9,2.0
2025-03-20 21:40:00-07:00,682,69,17,334,0,3,12.1,6.6,69.0,0.6,273.0,16.7,1019.9,2.0
2025-03-20 22:00:00-07:00,668,68,11,300,0,3,11.3,6.2,71.0,0.6,276.0,13.0,1021.9,2.0
2025-03-20 22:20:00-07:00,745,63,12,246,0,3,11.3,6.2,71.0,0.6,276.0,13.0,1021.9,2.0
2025-03-20 22:40:00-07:00,669,52,2,202,0,3,11.3,6.2,71.0,0.6,276.0,13.0,1021.9,2.0
2025-03-20 23:00:00-07:00,629,44,1,179,0,3,12.0,7.9,76.0,0.6,278.0,14.8,1022.3,3.0
2025-03-20 23:20:00-07:00,408,37,4,174,0,3,12.0,7.9,76.0,0.6,278.0,14.8,1022.3,3.0
2025-03-20 23:40:00-07:00,332,37,3,166,0,3,12.0,7.9,76.0,0.6,278.0,14.8,1022.3,3.0
2025-03-21 00:00:00-07:00,270,29,11,168,0,4,12.0,7.9,76.0,0.6,278.0,14.8,1022.3,3.0
2025-03-21 00:20:00-07:00,209,27,9,131,0,4,12.0,7.9,76.0,0.6,278.0,14.8,1022.3,3.0
2025-03-21 00:40:00-07:00,130,12,4,88,0,4,12.0,7.9,76.0,0.6,278.0,14.8,1022.3,3.0
2025-03-21 01:00:00-07:00,76,7,1,59,0,4,11.1,7.2,77.0,0.6,272.0,14.8,1020.4,2.0
2025-03-21 01:20:00-07:00,100,10,1,54,0,4,11.1,7.2,77.0,0.6,272.0,14.8,1020.4,2.0
2025-03-21 01:40:00-07:00,78,10,0,48,0,4,11.1,7.2,77.0,0.6,272.0,14.8,1020.4,2.0
2025-03-21 02:00:00-07:00,103,11,1,51,0,4,10.7,6.8,77.0,0.6,270.0,13.0,1020.1,2.0
2025-03-21 02:20:00-07:00,84,9,1,49,0,4,10.7,6.8,77.0,0.6,270.0,13.0,1020.1,2.0
2025-03-21 02:40:00-07:00,113,12,1,55,0,4,10.7,6.8,77.0,0.6,270.0,13.0,1020.1,2.0
2025-03-21 03:00:00-07:00,41,7,1,53,0,4,9.0,5.7,80.0,0.6,250.0,7.0,1022.0,3.0
2025-03-21 03:20:00-07:00,27,6,1,50,0,4,9.0,5.7,80.0,0.6,250.0,7.0,1022.0,3.0
2025-03-21 03:40:00-07:00,37,8,3,51,0,4,9.0,5.7,80.0,0.6,250.0,7.0,1022.0,3.0
2025-03-21 04:00:00-07:00,4,4,4,53,0,4,8.3,5.6,83.0,0.6,270.0,9.4,1022.0,2.0
2025-03-21 04:20:00-07:00,-26,5,7,65,0,4,8.3,5.6,83.0,0.6,270.0,9.4,1022.0,2.0
2025-03-21 04:40:00-07:00,-177,10,17,101,0,4,8.3,5.6,83.0,0.6,270.0,9.4,1022.0,2.0
2025-03-21 05:00:00-07:00,-166,8,15,191,0,4,8.3,6.1,86.0,0.6,280.0,9.4,1022.0,2.0
2025-03-21 05:20:00-07:00,-123,15,15,231,0,4,8.3,6.1,86.0,0.6,280.0,9.4,1022.0,2.0
2025-03-21 05:40:00-07:00,-49,16,16,280,0,4,8.3,6.1,86.0,0.6,280.0,9.4,1022.0,2.0
2025-03-21 06:00:00-07:00,-51,16,21,308,0,4,9.0,6.3,83.0,0.6,280.0,9.0,1022.0,3.0
2025-03-21 06:20:00-07:00,-102,17,24,362,0,4,9.0,6.3,83.0,0.6,280.0,9.0,1022.0,3.0
2025-03-21 06:40:00-07:00,153,34,20,411,0,4,9.0,6.3,83.0,0.6,280.0,9.0,1022.0,3.0
2025-03-21 07:00:00-07:00,190,34,23,448,0,4,9.4,6.1,80.0,0.6,290.0,9.4,1022.8,3.0
2025-03-21 07:20:00-07:00,6,27,27,492,0,4,9.4,6.1,80.0,0.6,290.0,9.4,1022.8,3.0
2025-03-21 07:40:00-07:00,84,38,31,515,0,4,9.4,6.1,80.0,0.6,290.0,9.4,1022.8,3.0
2025-03-21 08:00:00-07:00,246,50,27,535,0,4,11.1,6.6,74.0,0.6,320.0,9.4,1022.9,3.0
2025-03-21 08:20:00-07:00,411,64,20,557,0,4,11.1,6.6,74.0,0.6,320.0,9.4,1022.9,3.0
2025-03-21 08:40:00-07:00,445,64,24,562,0,4,11.1,6.6,74.0,0.6,320.0,9.4,1022.9,3.0
2025-03-21 09:00:00-07:00,590,70,24,565,0,4,12.2,8.3,77.0,0.0,20.0,7.6,1023.7,2.0
2025-03-21 09:20:00-07:00,414,59,23,563,0,4,12.2,8.3,77.0,0.0,20.0,7.6,1023.7,2.0
2025-03-21 09:40:00-07:00,483,64,20,545,0,4,12.2,8.3,77.0,0.0,20.0,7.6,1023.7,2.0
2025-03-21 10:00:00-07:00,421,51,19,541,0,4,12.2,7.3,72.0,0.0,50.0,5.4,1023.4,2.0
2025-03-21 10:20:00-07:00,556,63,22,543,0,4,12.2,7.3,72.0,0.0,50.0,5.4,1023.4,2.0
2025-03-21 10:40:00-07:00,407,58,26,542,0,4,12.2,7.3,72.0,0.0,50.0,5.4,1023.4,2.0
2025-03-21 11:00:00-07:00,409,53,22,535,0,4,13.0,5.9,62.0,0.0,60.0,7.0,1024.0,3.0
2025-03-21 11:20:00-07:00,498,58,30,553,0,4,13.0,5.9,62.0,0.0,60.0,7.0,1024.0,3.0
2025-03-21 11:40:00-07:00,496,68,29,548,0,4,13.0,5.9,62.0,0.0,60.0,7.0,1024.0,3.0
2025-03-21 12:00:00-07:00,534,72,22,543,0,4,15.0,6.8,58.0,0.0,290.0,22.3,1023.3,3.0
2025-03-21 12:20:00-07:00,702,75,16,553,0,4,15.0,6.8,58.0,0.0,290.0,22.3,1023.3,3.0
2025-03-21 12:40:00-07:00,836,82,18,546,0,4,15.0,6.8,58.0,0.0,290.0,22.3,1023.3,3.0
2025-03-21 13:00:00-07:00,1007,90,19,566,0,4,15.6,9.5,67.0,0.0,280.0,16.6,1022.8,3.0
2025-03-21 13:20:00-07:00,920,87,21,559,0,4,15.6,9.5,67.0,0.0,280.0,16.6,1022.8,3.0
2025-03-21 13:40:00-07:00,1001,86,25,574,0,4,15.6,9.5,67.0,0.0,280.0,16.6,1022.8,3.0
2025-03-21 14:00:00-07:00,833,87,26,580,0,4,15.6,8.8,64.0,0.0,290.0,24.0,1022.2,3.0
2025-03-21 14:20:00-07:00,758,77,19,570,0,4,15.6,8.8,64.0,0.0,290.0,24.0,1022.2,3.0
2025-03-21 14:40:00-07:00,1076,96,15,574,0,4,15.6,8.8,64.0,0.0,290.0,24.0,1022.2,3.0
2025-03-21 15:00:00-07:00,1160,98,13,574,0,4,15.0,7.8,62.0,0.0,280.0,35.0,1021.9,3.0
2025-03-21 15:20:00-07:00,1148,118,17,600,0,4,15.0,7.8,62.0,0.0,280.0,35.0,1021.9,3.0
2025-03-21 15:40:00-07:00,1369,125,16,611,0,4,15.0,7.8,62.0,0.0,280.0,35.0,1021.9,3.0
2025-03-21 16:00:00-07:00,1461,145,17,622,0,4,15.0,7.3,60.0,0.0,270.0,33.0,1021.0,3.0
2025-03-21 16:20:00-07:00,1710,160,25,637,0,4,15.0,7.3,60.0,0.0,270.0,33.0,1021.0,3.0
2025-03-21 16:40:00-07:00,1916,160,21,627,0,4,15.0,7.3,60.0,0.0,270.0,33.0,1021.0,3.0
2025-03-21 17:00:00-07:00,1857,151,19,614,0,4,13.9,7.2,64.0,0.0,280.0,35.0,1021.5,3.0
2025-03-21 17:20:00-07:00,1803,142,18,621,0,4,13.9,7.2,64.0,0.0,280.0,35.0,1021.5,3.0
2025-03-21 17:40:00-07:00,1957,164,20,606,0,4,13.9,7.2,64.0,0.0,280.0,35.0,1021.5,3.0
2025-03-21 18:00:00-07:00,1760,143,30,587,0,4,12.8,7.9,72.0,0.0,280.0,29.5,1021.1,3.0
2025-03-21 18:20:00-07:00,1730,123,17,565,0,4,12.8,7.9,72.0,0.0,280.0,29.5,1021.1,3.0
2025-03-21 18:40:00-07:00,1322,100,21,541,0,4,12.8,7.9,72.0,0.0,280.0,29.5,1021.1,3.0
2025-03-21 19:00:00-07:00,1067,89,23,507,0,4,12.2,8.3,77.0,0.0,280.0,24.1,1021.2,3.0
2025-03-21 19:20:00-07:00,859,75,25,473,0,4,12.2,8.3,77.0,0.0,280.0,24.1,1021.2,3.0
2025-03-21 19:40:00-07:00,671,64,20,441,0,4,12.2,8.3,77.0,0.0,280.0,24.1,1021.2,3.0
2025-03-21 20:00:00-07:00,915,70,16,417,0,4,11.7,8.9,83.0,0.0,270.0,24.0,1021.7,3.0
2025-03-21 20:20:00-07:00,1077,72,15,412,0,4,11.7,8.9,83.0,0.0,270.0,24.0,1021.7,3.0
2025-03-21 20:40:00-07:00,1108,78,13,392,0,4,11.7,8.9,83.0,0.0,270.0,24.0,1021.7,3.0
2025-03-21 21:00:00-07:00,1145,83,16,378,0,4,12.0,9.2,83.0,0.0,280.0,26.0,1022.0,3.0
2025-03-21 21:20:00-07:00,943,75,10,359,0,4,12.0,9.2,83.0,0.0,280.0,26.0,1022.0,3.0
2025-03-21 21:40:00-07:00,790,64,15,336,0,4,12.0,9.2,83.0,0.0,280.0,26.0,1022.0,3.0
2025-03-21 22:00:00-07:00,580,47,8,292,0,4,11.7,8.9,83.0,0.0,280.0,22.3,1022.2,3.0
2025-03-21 22:20:00-07:00,523,42,15,244,0,4,11.7,8.9,83.0,0.0,280.0,22.3,1022.2,3.0
2025-03-21 22:40:00-07:00,332,36,8,201,0,4,11.7,8.9,83.0,0.0,280.0,22.3,1022.2,3.0
2025-03-21 23:00:00-07:00,384,41,6,182,0,4,11.1,8.8,86.0,0.0,280.0,18.4,1022.2,3.0
2025-03-21 23:20:00-07:00,399,38,2,173,0,4,11.1,8.8,86.0,0.0,280.0,18.4,1022.2,3.0
2025-03-21 23:40:00-07:00,369,31,2,166,0,4,11.1,8.8,86.0,0.0,280.0,18.4,1022.2,3.0
2025-03-22 00:00:00-07:00,342,31,6,160,0,5,11.1,8.3,83.0,0.0,280.0,14.8,1022.1,3.0
2025-03-22 00:20:00-07:00,326,32,8,137,0,5,11.1,8.3,83.0,0.0,280.0,14.8,1022.1,3.0
2025-03-22 00:40:00-07:00,503,30,4,97,0,5,11.1,8.3,83.0,0.0,280.0,14.8,1022.1,3.0
2025-03-22 01:00:00-07:00,253,18,0,59,0,5,11.1,8.3,83.0,0.0,280.0,11.2,1021.7,3.0
2025-03-22 01:20:00-07:00,278,23,1,62,0,5,11.1,8.3,83.0,0.0,280.0,11.2,1021.7,3.0
2025-03-22 01:40:00-07:00,151,15,0,51,0,5,11.1,8.3,83.0,0.0,280.0,11.2,1021.7,3.0
2025-03-22 02:00:00-07:00,167,13,1,55,0,5,11.0,8.2,83.0,0.0,280.0,13.0,1021.0,3.0
2025-03-22 02:20:00-07:00,158,11,0,51,0,5,11.0,8.2,83.0,0.0,280.0,13.0,1021.0,3.0
2025-03-22 02:40:00-07:00,165,13,2,49,0,5,11.0,8.2,83.0,0.0,280.0,13.0,1021.0,3.0
2025-03-22 03:00:00-07:00,39,8,2,47,0,5,11.1,8.8,86.0,0.0,270.0,13.0,1020.7,3.0
2025-03-22 03:20:00-07:00,45,7,4,50,0,5,11.1,8.8,86.0,0.0,270.0,13.0,1020.7,3.0
2025-03-22 03:40:00-07:00,36,5,3,52,0,5,11.1,8.8,86.0,0.0,270.0,13.0,1020.7,3.0
2025-03-22 04:00:00-07:00,20,5,4,51,0,5,11.0,9.3,89.0,0.0,280.0,19.0,1021.0,3.0
2025-03-22 04:20:00-07:00,-83,5,8,66,0,5,11.0,9.3,89.0,0.0,280.0,19.0,1021.0,3.0
2025-03-22 04:40:00-07:00,-104,5,13,85,0,5,11.0,9.3,89.0,0.0,280.0,19.0,1021.0,3.0
2025-03-22 05:00:00-07:00,-56,8,14,145,0,5,11.1,9.4,89.0,0.0,280.0,20.5,1021.0,3.0
2025-03-22 05:20:00-07:00,-163,10,20,196,0,5,11.1,9.4,89.0,0.0,280.0,20.5,1021.0,3.0
2025-03-22 05:40:00-07:00,-132,11,20,216,0,5,11.1,9.4,89.0,0.0,280.0,20.5,1021.0,3.0
2025-03-22 06:00:00-07:00,-140,10,21,235,0,5,11.1,9.4,89.0,0.0,280.0,20.0,1021.3,3.0
2025-03-22 06:20:00-07:00,-70,14,19,259,0,5,11.1,9.4,89.0,0.0,280.0,20.0,1021.3,3.0
2025-03-22 06:40:00-07:00,-105,15,18,287,0,5,11.1,9.4,89.0,0.0,280.0,20.0,1021.3,3.0
2025-03-22 07:00:00-07:00,22,10,15,308,0,5,12.0,10.2,89.0,0.0,290.0,15.0,1022.0,3.0
2025-03-22 07:20:00-07:00,57,18,14,328,0,5,12.0,10.2,89.0,0.0,290.0,15.0,1022.0,3.0
2025-03-22 07:40:00-07:00,-13,20,21,343,0,5,12.0,10.2,89.0,0.0,290.0,15.0,1022.0,3.0
2025-03-22 08:00:00-07:00,53,28,24,371,0,5,12.2,9.9,86.0,0.0,280.0,17.0,1022.0,3.0
2025-03-22 08:20:00-07:00,137,33,21,387,0,5,12.2,9.9,86.0,0.0,280.0,17.0,1022.0,3.0
2025-03-22 08:40:00-07:00,260,42,26,405,0,5,12.2,9.9,86.0,0.0,280.0,17.0,1022.0,3.0
2025-03-22 09:00:00-07:00,181,40,20,429,0,5,13.9,10.7,81.0,0.0,280.0,22.0,1021.9,3.0
2025-03-22 09:20:00-07:00,214,37,28,421,0,5,13.9,10.7,81.0,0.0,280.0,22.0,1021.9,3.0
2025-03-22 09:40:00-07:00,416,48,19,437,0,5,13.9,10.7,81.0,0.0,280.0,22.0,1021.9,3.0
2025-03-22 10:00:00-07:00,522,48,18,440,0,5,13.0,9.6,80.0,0.0,280.0,26.0,1022.0,4.0
2025-03-22 10:20:00-07:00,594,50,14,441,0,5,13.0,9.6,80.0,0.0,280.0,26.0,1022.0,4.0
2025-03-22 10:40:00-07:00,670,64,13,454,0,5,13.0,9.6,80.0,0.0,280.0,26.0,1022.0,4.0
2025-03-22 11:00:00-07:00,602,56,14,453,0,5,13.9,9.9,77.0,0.0,270.0,28.0,1022.0,4.0
2025-03-22 11:20:00-07:00,657,56,12,454,0,5,13.9,9.9,77.0,0.0,270.0,28.0,1022.0,4.0
2025-03-22 11:40:00-07:00,567,74,17,463,0,5,13.9,9.9,77.0,0.0,270.0,28.0,1022.0,4.0
2025-03-22 12:00:00-07:00,684,82,18,469,0,5,15.0,9.4,69.0,0.0,280.0,32.0,1021.6,4.0
2025-03-22 12:20:00-07:00,773,102,22,472,0,5,15.0,9.4,69.0,0.0,280.0,32.0,1021.6,4.0
2025-03-22 12:40:00-07:00,915,89,14,471,0,5,15.0,9.4,69.0,0.0,280.0,32.0,1021.6,4.0
2025-03-22 13:00:00-07:00,972,89,18,477,0,5,14.4,10.0,75.0,0.0,280.0,32.0,1021.3,3.0
2025-03-22 13:20:00-07:00,1010,92,18,471,0,5,14.4,10.0,75.0,0.0,280.0,32.0,1021.3,3.0
2025-03-22 13:40:00-07:00,932,105,16,474,0,5,14.4,10.0,75.0,0.0,280.0,32.0,1021.3,3.0
2025-03-22 14:00:00-07:00,944,99,17,472,0,5,14.4,9.0,70.0,0.0,280.0,33.0,1020.7,3.0
2025-03-22 14:20:00-07:00,1191,106,15,484,0,5,14.4,9.0,70.0,0.0,280.0,33.0,1020.7,3.0
2025-03-22 14:40:00-07:00,1121,101,16,476,0,5,14.4,9.0,70.0,0.0,280.0,33.0,1020.7,3.0
2025-03-22 15:00:00-07:00,1169,100,12,476,0,5,16.0,9.2,64.0,0.0,270.0,37.0,1020.0,3.0
2025-03-22 15:20:00-07:00,1317,110,10,483,0,5,16.0,9.2,64.0,0.0,270.0,37.0,1020.0,3.0
2025-03-22 15:40:00-07:00,1193,101,13,463,0,5,16.0,9.2,64.0,0.0,270.0,37.0,1020.0,3.0
2025-03-22 16:00:00-07:00,1237,101,11,465,0,5,15.0,8.9,67.0,0.0,290.0,33.0,1020.0,3.0
2025-03-22 16:20:00-07:00,1146,89,17,471,0,5,15.0,8.9,67.0,0.0,290.0,33.0,1020.0,3.0
2025-03-22 16:40:00-07:00,1177,99,17,476,0,5,15.0,8.9,67.0,0.0,290.0,33.0,1020.0,3.0
2025-03-22 17:00:00-07:00,1032,88,20,455,0,5,13.3,9.4,77.0,0.0,270.0,33.0,1019.8,3.0
2025-03-22 17:20:00-07:00,1029,95,17,470,0,5,13.3,9.4,77.0,0.0,270.0,33.0,1019.8,3.0
2025-03-22 17:40:00-07:00,1035,85,23,451,0,5,13.3,9.4,77.0,0.0,270.0,33.0,1019.8,3.0
2025-03-22 18:00:00-07:00,1034,83,14,460,0,5,12.8,9.4,80.0,0.0,270.0,33.0,1019.8,3.0
